"adr_company_id","name1","strno","name2","name3","street","city_code","country_id","lang_country_name","zip_code","post_box_no","post_box_code","vat_tin","cst_tin","name3","lang_property_name","master_property_id","payment_condition_id","lang_description","net_days","transit_days","email","telephone1","telephone2","email","account_no","bank_code","bank_name","bank_address","financial_account_no"
"1186","AKHALESH B PANDEY",,,,"M/S JAY ENGINEERING PLOT NO 761,40 SHED AREA NEAR LALJI MULJI TRPT GID C",,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","30219214355","SBIN0001658","STATE BANK OF INDIA","SILVASSA","1620"
"1188","PARVIN USTAD",,,,"SHOP NO7,GREEN MARKET,NEAR VASANT MEDICAL STORE,KILVANI NAKA, SILVASSA 396230",,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","5811139000","KKBK0000823","KOTAK MAHINDRA BANK","SILVASSA-SILVASSA","1623"
"1189","TATA DOCOMO 980235352",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","shilpa.zope@3dpackaging.in",,,"shilpa.zope@3dpackaging.in",,NULL,NULL,NULL,"1625"
"119","RENUKA PLASTI CRAFTS PVT LTD","7-24/2/1","PIPELINE ROAD, SUBHASH NAGAR ","HYDERABAD","JEEDIMETLA","500 055","1","INDIA","AP","AABCR5731PXM001","AABCR5731P",,"HYR/03/1/3980 DT 29.","HYDERABAD","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","marketing@renukaplasticrafts.com",,,"marketing@renukaplasticrafts.com","0341018005","CITI0000006","CITIBANK N.A.","BEGUMPET BRANCH","422"
"1204","NISHAR TRADING COMPANY","11",,"SAKINAKA,MUMBAI400072","EDMOD COMPOUND, KHERANI ROAD,",,"1","INDIA",,,,"27810248453 V w.e.f ","27810248453 C w.e.f ","SAKINAKA,MUMBAI400072","Supplier","2","6","45 DAYS CREDIT AFTER MATERIAL RECEIPT","45","0","nishartrading@gmail.com",,,"nishartrading@gmail.com","100720950000093","SVCB0000007","THE SHAMRAO VITHAL CO-OP.BANK LTD","SAKINAKA ANDHERI(EAST)","1632"
"121","ATLAS ENGG CO",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","aditi.eng@gmail.com",,,"aditi.eng@gmail.com",,NULL,NULL,NULL,"277"
"1212","VODAPHONE SILVASSA",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1637"
"1215","HDFC BANK CRDIT CARD",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","kumar.ashar@3dpackaging.in",,,"kumar.ashar@3dpackaging.in",,NULL,NULL,NULL,"1641"
"1217","VODAPHONE NO 9930333930",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","sagar.mhatre@3dpackaging.in",,,"sagar.mhatre@3dpackaging.in",,NULL,NULL,NULL,"1642"
"1218","METAL PLAST INDUSTRIES",,,"CHANDIVALI, SAKI VIHAR","CROSS ROAD","400087","1","INDIA","MH",,,"27980745048",,"CHANDIVALI, SAKI VIHAR","Supplier","2","18","CASH PAYMENT","1","0","shilpa.zope@3dpackaging.in",,,"shilpa.zope@3dpackaging.in",,NULL,NULL,NULL,"1881"
"1219","LIBRA PLAST COLOURS","226/227 ",,"BHARAT INDUSTRIAL ESTATE, OPP ASIAN PAINS,BHADNUP-WEST","L.B.S MARG,","400078","1","INDIA","MH",,,"27260041515V DT.1.4.","27260041515C W.E.F 1","BHARAT INDUSTRIAL ESTATE, OPP ASIAN PAINS,BHADNUP-WEST","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"10870867750","SBIN0000562","STATE BANK OF INDIA","L.B.S.MARG, BHANDUP","1682"
"122","AKSHAR PLASTICS",,,,,,"1","INDIA",,,"AAAFA3668G",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","kamlesh Zatakia <kamlesh.zatakia@gmail.com>",,,"kamlesh Zatakia <kamlesh.zatakia@gmail.com>","00868020000207","HDFC0000086","HDFC BANK LIMITED","SIR M.V.ROAD, ANDHERI (E)","270"
"1221","AKASH TEMPO SERVICE",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1645"
"1222","SHIV MOTORS",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1644"
"1225","JEMMCO,LLC","10936",,"MEQUON, WI 53092-5031","N PORT WASHINGTON ROAD",,"19","USA",,,,,,"MEQUON, WI 53092-5031","Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1914"
"123","ADITI ENGINEERING CORPORATION",,,"9,SHYAM VIHAR,706 LINKING ROAD,
KHAR -WEST, MUMBAI ",,,"1","INDIA",,,,,,"9,SHYAM VIHAR,706 LINKING ROAD,
KHAR -WEST, MUMBAI ","Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","0","nksundar@bom5.vsnl.net.in",,,"nksundar@bom5.vsnl.net.in","421223859","IDIB000V021","INDIAN BANK"," VILE PARLE (EAST) MUMBAI ","269"
"1235","WHEELS and WAVES LOGISTICS PVT LTD",,,,"5,MAHINDRA CHAMBERS,GROUND FLOOR,OPP DUKES FACTORY CHEMBUR MUMBAI",,"1","INDIA",,,"AAACW7315B",,,,"Supplier","2",,NULL,NULL,"0",,,,,"01432320010994","HDFC0000143","HDFC BANK LIMITED","CRAWFORD MARKET BRANCH, MUMBAI-400001","1661"
"1236","GP POLYMER PVT LTD (MACHINES)","7 and 8","VIKAS IND ESTATE","NAIKPADA ,VASAI(EAST)","OFF VILLAGE VALIV","401210","1","INDIA","MH",,"AADCG6967A",,,"NAIKPADA ,VASAI(EAST)","Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1662"
"1237","SHAH LAXMINARAYAN SATISH CHANDRA (DEPOSIT ACCOUNT)","3","1ST FLOOR, SEA LORD ",,"B BUILDING, CUFF PARADE","400005","1","INDIA","MH","AAACB3552DXD001","AAHL 3369 M ","27540317326 V w.e.f.","27540317326 Cw.e.f. ",,"Supplier","2",,NULL,NULL,"0",,"22186688","22186688",,"61090540626","SBBJ0010375","STATE BANK OF BIKANER AND JAIPUR","BHAGAT KI KOCHI","1679"
"1238","DIPAK H SHAH",,,,"5,MAHINDRA CHAMBERS,GROUND FLOOR,IPP DUKES FACTORY WT PATIL MARG, CHEMBUR E ",,"1","INDIA",,,"AAFPS2538G",,,,"Supplier","2",,NULL,NULL,"0",,,,,"01432560012350","HDFC0000143","HDFC BANK LIMITED","CRAWFORD MARKET BRANCH, MUMBAI-400001","1685"
"124","AA INDUSTRIES ","W 248","MIDC II",,"DOMBIVALI (E)",,"1","INDIA","MH",,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"667","DNSB0000005.","DNS Bank","MIDC Phase II Branch","263"
"1245","NILESH TECHNO ENGG INDIA PVT LTD",,,"AGARWAL UDYOG NAGAR SATIVALI  ROAD,
VASAI -EAST  , DIST THANE  -401208","RAJASHREE INDL ESTATE BLDG, NO - B , UNIT NO -02",,"1","INDIA","MH",,,"27510704518V w.e.f 1","27510704518C w.e.f. ","AGARWAL UDYOG NAGAR SATIVALI  ROAD,
VASAI -EAST  , DIST THANE  -401208","Supplier","2","20","50% ADVANCE ALONG WITH PO and BALANCE AT THE TIME OF DELIVERY.","1","0","damishra@nileshtechnoengg.com ","02502450402","02502450403","damishra@nileshtechnoengg.com ","OD - 93","BACB0000018","BASSEIN CATHOLIC CO-OPERATIVE BANK LTD","GOKHIVARE, VASAI THANE","1731"
"1247","ASPIRE POLYMERS PVT LTD",,,"POST and TAL SHIROL
DIST  -KOLHAPUR 416 120","CHH SHAHU CO.OP IND  EST ",,"1","INDIA","MH",,"ADRPC9227HST001","27680608928V","27680608928C","POST and TAL SHIROL
DIST  -KOLHAPUR 416 120","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0",,"02322221096",,,"14490500002228","BARB0UDGAON","BANK OF BARODA ","UDGAON ","1736"
"1248","ANKUR PETROLEUM (VEHICLE PETROL - DIESEL)",,,"SY NO. 45/4/2/1  NAROLI, MAIN ROAD, SILVASSA  396230",,,"1","INDIA",,,,,,"SY NO. 45/4/2/1  NAROLI, MAIN ROAD, SILVASSA  396230","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","keshab.bhanja@3dpackaging.in ",,,"keshab.bhanja@3dpackaging.in ","32204469189","SBIN0006586","STATE BANK OF INDIA ","SILVASSA ","1700"
"125","ADARSH STATIONARY",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","adarshstationary@gmail.com",,,"adarshstationary@gmail.com","08332120005923","KKBK0000833","KOTAK MAHINDRA BANK","VAPI BRANCH","268"
"1252","FOURSTAR ENTERPRISES (DUTY PAYMENT)",,,"196/198, SAMUEL ST, NEW BHAGWAN BHUVAN, R NO 25/26, MUMBAI 400009.",,,"1","INDIA",,,,,,"196/198, SAMUEL ST, NEW BHAGWAN BHUVAN, R NO 25/26, MUMBAI 400009.","Supplier","2",,NULL,NULL,"0","vikram@fourstar.in",,,"vikram@fourstar.in","0210201100366","CNRB0000210","CANARA BANK","MANDVI,MASJID BUNDER (WEST)400003","1699"
"1253","CHANDAN J PATEL",,,"NEAR PRINCES PIPE COMPANY, NAROLI ROAD, SILVASSA- 396230",,,"1","INDIA",,,,,,"NEAR PRINCES PIPE COMPANY, NAROLI ROAD, SILVASSA- 396230","Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in"," 08630100007405","BARB0VALVAD","BANK OF BARODA","VALVADA ","1701"
"126","ARVINDBHAI MISTRY",,"AT BAVISA FALIA,","(UT OF D and NH)","UMERKUI ROAD,","396 230","1","INDIA","GJ",,"ADTPT0463G",,,"(UT OF D and NH)","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in",,"9998470513","keshab.bhanja@3dpackaging.in","557102010001033 ","UBIN0555711 ","Union Bank of india ","SILVASSA","274"
"1261","DEVENBHAI R RAGHANI HUF",,,,,,"1","INDIA",,,"AEBPR6363J",,,,"Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","51003005291","SBBJ0010607","STATE BANK OF BIKANER and JAIPUR","MALAD (WEST), MUMBAI","1719"
"1263","RAMI CONSULTANCY",,,,"B-7,PRAJAPATI COMPLEX,NEAR SAIBABA MANDIR,AMILI SILVASSA",,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0",,,,,"00741000050552","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","1722"
"1264","GAMA NANDLAL CHAUHAN",,,,"PIPARIA",,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","00741000087700 ","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","1723"
"1266","UNITED SERVICES CLUB",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1726"
"127","ALOK MASTERBATCHES PVT LTD","248/1, ","249/1,VALSAD FALIYS,NEAR JAIN TEMPLE",,"DADRA ",,"1","INDIA","GJ","AAACA6143KXM002",,"DNH/LST/M/0527 DT 23","DNH/CST/M/0528 DT 23",,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","salesd@alokindustries.com",,,"salesd@alokindustries.com","02712320000989","HDFC0000271","HDFC BANK LTD.","NEW DELHI","272"
"128","AB CARTRIDGE PVT LTD",,,,"215,2ND FLOOR,SHIV SHAKTI ,J.R.BORICHA MARG LOWER PAREL E MUMBAI 400011",,"1","INDIA",,,"AAGCA6455N","27830641001V",,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","shilpa.zope@3dpackaging.in","23008877",,"shilpa.zope@3dpackaging.in","00808640000126","HDFC0000080","HDFC BANK LIMITED","WORLI , MUMBAI","265"
"129","ATMIYA INFOTECH",,,,"2/65,GROUND FLOOR,HARI KURUPA CHS,LIBERTY GARDENROAD NO 1 MALAD W MUMBAI 400064",,"1","INDIA",,,"AAIPO9204E",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"28824456",,,,NULL,NULL,NULL,"278"
"1292","REPRO GRAPHICS PVT LTD","UNIT NO19",,"GANDHI  NAGAR,LOWER PAREL,MUMBAI 400 013","3 RD FLOOR, MAHALAXMI INDUSTRIAL ESTATE",,"1","INDIA","401210",,,,"27120578390 C w.e.f ","GANDHI  NAGAR,LOWER PAREL,MUMBAI 400 013","Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"2072"
"1294","WINTEK FLEXO PRINTS A/C THE HIMALAYA","33 and 34",,"YELACHANAHALLI ","PRATIBHA INDUSTRIAL ESTATE, ","560 078","1","INDIA","KA","AAAFW211OPXM002",,"2970036323 W.E.F. 12","9035951 - 3 W.E.F. 1","YELACHANAHALLI ","Supplier","2","56","75 DAYS AFTER RECEIPT OF MATERIAL","75","0","rajani.p@wintek.co.in",,,"rajani.p@wintek.co.in","`0039962608","CITI0000004","CITI BANK","M.G.ROAD, BANGALORE","1855"
"130","AARTI ENGINEERING WORKS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"264"
"1300","JITENDRASINGH BANARASISINGH RAJPUT",,,"AT-PO- SAMARVANI, SCHOOL FALIYA, SILVASSA- 396230, DADRA & NAGAR HAVELI",,,"1","INDIA",,,,,,"AT-PO- SAMARVANI, SCHOOL FALIYA, SILVASSA- 396230, DADRA & NAGAR HAVELI","Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","042110004727","BKDN0240421","DENA BANK","SILVASSA-AMLI","1858"
"1306","TECHNOVA IMAGING  SYSTEMS (P) LIMITED","E 1/2/3,",,"DIST- RAIGAD,MAHARASHTRA, INDIA","M.I.D.C TALOJA 410208",,"1","INDIA","MH",,"AAACT2165J","27300000268V dtd-01/",,"DIST- RAIGAD,MAHARASHTRA, INDIA","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","tn.sunilk@technovaindia.com","02227412464",,"tn.sunilk@technovaindia.com","044300401970017","CORP0000443","CORPORATION BANK ","GROUND FLOOR MUMBAI SAMACHAR MARG MUMBAI.400023","1868"
"131","ARUN CONSTRUCTION",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"273"
"1310","INTERLABELS INDUSTRIES PVT LTD A/C PARNAX",,,"ANDHERI -EAST  
MUMBAI`- 400 093","OFF MAHAKALI ROAD 110,  RAVI INDUSTRIAL ESTATE,","400093","1","INDIA","MH",,,,,"ANDHERI -EAST  
MUMBAI`- 400 093","Supplier","2","42","50% ADVANCE AGAINST ORDER AND BALANCE 50% - 30 DAYS CREDIT FROM DELIVERY DATE","30","0","krishna.pancholi@interlabels.com","022265814330","022265814330","krishna.pancholi@interlabels.com",,NULL,NULL,NULL,"1886"
"1313","SUKESH MARKETING",,,"432, 4th Floor, Gundecha Industrial Complex,

Akurli road, Beside Big Bazaar, Kandivali – East. Mumbai – 400 101

Tel: 91-22-2846 4617 /18 / 20, Fax: 91-22-2846 4619

  ",,,"1","INDIA","401210","ABXPP7002RXD003","ABXPP7002R","27980309809 V w.e.f.","27980309809  C w.e.f","432, 4th Floor, Gundecha Industrial Complex,

Akurli road, Beside Big Bazaar, Kandivali – East. Mumbai – 400 101

Tel: 91-22-2846 4617 /18 / 20, Fax: 91-22-2846 4619

  ","Supplier","2","10","20% ADVANCE ALONG WITH PO and BALANCE BEFORE DISPATCH","1","0",,,,,"48735110001074","IBKL0000487","IDBI Bank Ltd",,"1870"
"1319","SCJ  PLASTIC LIMITED ","70/A-19",,"NAJAFGARH ROAD, NEW DELHI 110 115
","RAMA MARG",,"1","INDIA",,"AAACS1107PXM002",,"07640033100 ",,"NAJAFGARH ROAD, NEW DELHI 110 115
","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","dilippatil@scjgroup.net",,,"dilippatil@scjgroup.net","00112260000122","HDFC0000011","HDFC BANK",,"1880"
"132","ASHOK ELECTRICALS and ENGINEERS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","00747610000292","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","275"
"1323","KLEENUP INTERNATIONAL (INDIA)","13,",,"M.G.ROAD,BORIVALI 
MUMBAI`400 066","DEVI SADANCOP-OP  SOCIETY",,"1","INDIA",,,,"27620634084 V w e f ","27620634084C w e  f ","M.G.ROAD,BORIVALI 
MUMBAI`400 066","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0",,,,,"131101100001156","SRCB0000131","SARASWAT CO-OP BANK LTD.","BORIWALI","1882"
"1326","NEXUS PETROCHEM PVT. LTD.","401","HERITAGE PLAZA, R.S. MAHARAJ MARG","ANDHERI (E), ","4TH FLOOR, TELLIGALI CROSS LANE ","400069","1","INDIA","MH","AACPV4845NXD001","AACPV 4845 N ","27920375220 V W.E.F.","27920375220 C W.E.F.","ANDHERI (E), ","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","arun.jaincvm@yahoo.co.in",,,"arun.jaincvm@yahoo.co.in","007886700000041","YESB0000078","YES BANK LTD","SHRI AMBA SHANTI CHAMBER,ANDHERI","1885"
"1327","PRAGATI PACK(INDIA) PVT.LTD.A/C DABUR",,,"KUKATPALLY, HYDERABAD, ANDRA PRADESH,PINCODE -500037","PLOT NO5 and 6,IDA GANDHINAGAR,",,"1","INDIA","AP","AACCP2591AXM003","AACCP 2591A","28740202447","ABS/04/2/2124/01-02","KUKATPALLY, HYDERABAD, ANDRA PRADESH,PINCODE -500037","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","accounts.flexo@pragati.com",,,"accounts.flexo@pragati.com","00210310004112","HDFC0000021","HDFC BANK LIMITED","LAKDIKAPOOL, HYDERABAD","1913"
"1333","BENZAYAAN FUEL AND LUBES",,,"SILVASSA  -396230","SAMARVANI,",,"1","INDIA","GJ",,,"26001000613 DT.13.6.","DNH/CST/T/0313 DT.13","SILVASSA  -396230","Supplier","2","18","CASH PAYMENT","1","0",,,,,,NULL,NULL,NULL,"1912"
"1334","BUSCH VACUUM INDIA PVT LTD","103",,"GURGAON -122050","SECTOR 5, IMT MANESAR,",,"1","INDIA",,"AADC2675CEM004",,"06491938570V","06491938570C","GURGAON -122050","Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","5",,,,,"102102000006545","IBKL0000102","IDBI BANK LTD.","PUNE","1959"
"1335","HAPAG-LLOYD INDIA PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0",,,,,,NULL,NULL,NULL,"1911"
"1338","ALBATROSS SHIPPING LIMITED",,,"MUMBAI",,,"1","INDIA",,,,,,"MUMBAI","Supplier","2",,NULL,NULL,"0",,,,,,NULL,NULL,NULL,"1969"
"1339","AGARWAL MULTIPRINTS","683/3",,"DABHEL, NANI DAMAN , DAMAN ,
DAMAN-396210","AGARWAL IND EST, ",,"1","INDIA","DNH","AAAPA9324KXM001","AAAPA 9324 K","25000007135V","DA/CST/6574 W.E.F. 2","DABHEL, NANI DAMAN , DAMAN ,
DAMAN-396210","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","accounts@agarwalmultiprints.com","02602242197","02602242197","accounts@agarwalmultiprints.com","650014029656","INDB0000402","IndusInd  Bank Ltd","KANDIVALI EAST","1980"
"134","RAYAN PLAST","99/2","MADHUBEN INDUSTRIAL ESTATE ",,"RAKHOLI ","396 230","1","INDIA","GJ","AAGFR3272HXM001",,"26002000229","26002000230",,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"00742320001349","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","421"
"1343","MOLD MASTERS TECHNOLOGIES PRIVATE LIMITED",,,"RATHINAPURI P.O
COMBIATORE-641027
TAMILNADU ","3B, GANDHIJI SALAI, NALLAMPALAYAM",,"1","INDIA","TN",,"AAFCM1709A",,,"RATHINAPURI P.O
COMBIATORE-641027
TAMILNADU ","Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","0","Hamsaveni_Dhandapani@milacron.com","04224234888","04224234888","Hamsaveni_Dhandapani@milacron.com","115228504001","HSBC0641002","The Hong Kong and Shanghai Banking Corporation Ltd","Coimbatore -641018","1979"
"1344","K K POLYCOLOR INDIA LTD ",,,"K K Manor, F-6, Ambatur Industrial Estate, Chennai-600 058, India.
 ",,,"1","INDIA","TN",,"AABCK3245M ","33781322112","724685 dt. 3.8.1989 ","K K Manor, F-6, Ambatur Industrial Estate, Chennai-600 058, India.
 ","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","varun@kkpolycolor.com","04426880904","04426880904","varun@kkpolycolor.com","602705500203","ICIC0006027","ICICI BANK","CHENNAI ANNA","2025"
"1345","HUSKY  INJECTION MOLDING SYSTEMS (CHENNAI) PRIVATE LIMITED","P47",,"MAHINDRA  WORLD CITY, NATHAM SUB POST, CHENGALPATTU,  KANCHEEPURAM, TAMIL NADU 603 002","EIGH TH AVENUE,DOMESTIC  TARIFF AREA,",,"1","INDIA","TN","AAACH0956MEM001","AACCH0956M","33501606088","1018293","MAHINDRA  WORLD CITY, NATHAM SUB POST, CHENGALPATTU,  KANCHEEPURAM, TAMIL NADU 603 002","Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","0","pkrsinghpawar@husky.ca",,,"pkrsinghpawar@husky.ca","621518673046","BOFA0CN6215","BANK OF AMERICA","CHENNAI","1992"
"135","A SQURE WORDWIDE","203/D","SHANKAR NAGAR","KURLA(EAST)",,"400024","1","INDIA","MH",,"AZHPP2591B",,,"KURLA(EAST)","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"08520001001947801","KARB0000085","KARNATAKA BANK ","SION BRANCH","262"
"1350","DACHSER INDIA PRIVATE LIMITED(EXPORT)",,,"MAROL MAROSHI ROAD, ANDHERI (EAST), MUMBAI - 400059","AFL HOUSE, LOK BHARATI COMPLEX,",,"1","INDIA","MH",,"AACCA7791D",,,"MAROL MAROSHI ROAD, ANDHERI (EAST), MUMBAI - 400059","Supplier","2","60","60 DAYS FROM DATE OF BILL","60","0","nilesh.dhabalia@dachser.co.in","02242328200",,"nilesh.dhabalia@dachser.co.in","007881300000030","YESB0000078","YES BANK LTD","SHRI AMBA SHANTI CHAMBER,ANDHERI","2038"
"1351","INTERLABELS INDUSTRIES PVT LTD(RATNASAGAR)","110",,"RAVI INDUSTRIAL ESTATE, ANDHERI (E)","OFF MAHAKALI ROAD","400093","1","INDIA","MH","AAACI5684HXM003","AAACI56844","27670000307 V W.E.F.","27670000307 C W.E.F.","RAVI INDUSTRIAL ESTATE, ANDHERI (E)","Supplier","2","56","75 DAYS AFTER RECEIPT OF MATERIAL","75","0","harjot@interlabels.com;krishna.pancholi@interlabel","02265814330","9833771922","harjot@interlabels.com;krishna.pancholi@interlabel",,NULL,NULL,NULL,"2174"
"1354","TIME BOUND EXPRESS","l-202,",,"NEAR NEW CLOTH MARKET , SARANGPUR,AHMEDABAD-380002","SHREE  MAHAVIR GHANTAKARNA  COMM",,"1","INDIA",,,"AGXPA2519B",,,"NEAR NEW CLOTH MARKET , SARANGPUR,AHMEDABAD-380002","Supplier","2",,NULL,NULL,"0","timeboundexp@yahoo.in","07966058099","07966058099","timeboundexp@yahoo.in","646102000002875","IBKL0000646","IDBI BANK","VAPI","2026"
"136","ABC SEATING SOLUTION",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"266"
"1362","SHREE SHYAM LOGISTIC",,,"Near Bushan Chember 11 phase . GIDC , Vapi.","160 / 2",,"1","INDIA",,,,,,"Near Bushan Chember 11 phase . GIDC , Vapi.","Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","607011012455","VYSA0006070","ING VYSYA BANK LIMITED ","SILVASSA -SILVASSA","2037"
"1363","HARSORIA HERBAL CARE (Rejection Return)","94",,"57, RAJDHANI ENCLAVE, NEAR BALLIWALA CHOWK, NEAR PNB, G.M.S ROAD, DEHRADUN - 248001",,,"1","INDIA",,,,"05006492138","dd 5181048","57, RAJDHANI ENCLAVE, NEAR BALLIWALA CHOWK, NEAR PNB, G.M.S ROAD, DEHRADUN - 248001","Supplier","2","14","21 DAYS AFTER RECEIPT OF MATERIAL","21","10",,,,,,NULL,NULL,NULL,"2246"
"1367","HARSHIL ALLUMINIUM",,,"SILVASSA",,,"1","INDIA",,,,,,"SILVASSA","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0",,,,,"2565285000265","CNRB0002565","CANARA BANK ","SILVASS ","2048"
"1368","TANVIKA POLYMERS PVT. LTD","210 ",,"OLD PADRA ROAD,
VADODARA 390020","ABHISHEK  AKSHAR CHOWK",,"1","INDIA","GJ","AAEFT5316QXM001","AAEFT5316Q","24192100917 DT.29.2.","24692100917 DT.29.2.","OLD PADRA ROAD,
VADODARA 390020","Supplier","2","28","30 DAYS AFTER SUCCESSFUL TRIAL ","30","0","amol@tanvikapolymers.com","02667264442","02667264442","amol@tanvikapolymers.com","019502000002513","IOBA0000195","INDIAN OVERSEAS BANK","R.C. DUTT ROAD. ALKAPURI, VADODARA.","2050"
"137","ASHOK R SARAF","13A,3RD ,","SANJAY BLDG,","OPP. CENTURY BAZAR,MUMBAI","1128 V.S. MARG,","400025","1","INDIA","MH",,,,,"OPP. CENTURY BAZAR,MUMBAI","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"003710100010504","BKID0000037","BANK OF INDIA","PRABHADEVI BRANCH","276"
"1370","OASIS SHIPPING PVT LTD",,,"B WING , 2 ND FLLOR , D`NODE ,NAVI MUMBAI 400707","CWC  LOGISTICS PARK, PLOT NO 4 ,SECTOR 10",,"1","INDIA",,,"AAACO5458MST001",,,"B WING , 2 ND FLLOR , D`NODE ,NAVI MUMBAI 400707","Supplier","2",,NULL,NULL,"0",,"27231860","27231860",,,NULL,NULL,NULL,"2064"
"1371","PURVI TECHNICAL SERVICES","305",,"VAPI-DAMAN ROAD,CHALA,VAPI ","WEST WIND,MOHID PARK,",,"1","INDIA","DNH",,"ACAPB7553K",,,"VAPI-DAMAN ROAD,CHALA,VAPI ","Supplier","2","18","CASH PAYMENT","1","0","shilpa.zope@3dpackaging.in","09824476195","09824476195","shilpa.zope@3dpackaging.in","01702560003603 ","HDFC0000170","HDFC BANK LIMITED","CHALA ,VAPI","2049"
